"last_name, first_name","player_id","year","pa","home_run","strikeout","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","woba","xwoba","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","oz_swing_percent","whiff_percent","swing_percent"
"Crawford, J.P.","641487","2021","687","9","114",16.6,8.4,".273",".376",".338",".314",".298",34.3,2.4,30.6,"97.337774462","92.671236474",21.7,15.5,44.2
"Dozier, Hunter","641531","2021","543","16","154",28.4,7.9,".216",".394",".285",".293",".299",33,8.8,42.2,"100.920294588","94.659477906",29.8,32.4,48.8
"Mancini III, Trey","641820","2021","616","21","143",23.2,8.3,".255",".432",".326",".326",".341",36,10.4,42,"101.505868937","94.869304891",30.8,29.6,47
"McMahon, Ryan","641857","2021","596","23","147",24.7,9.9,".254",".449",".331",".334",".325",40.2,7.3,43.5,"100.810510524","94.736908351",24.4,29.2,48.8
"O'Neill, Tyler","641933","2021","537","34","168",31.3,7.1,".286",".560",".352",".384",".392",39.9,17.9,52.2,"104.172238365","97.016212516",27.6,34.7,49.8
"Rosario, Amed","642708","2021","588","11","120",20.4,5.3,".282",".409",".321",".315",".300",32,2.8,43.5,"100.03613414","94.229745093",34.7,24.8,48.9
"Adames, Willy","642715","2021","555","25","156",28.1,10.3,".262",".481",".337",".349",".325",35.1,11.4,44.7,"100.71382731","94.667554152",27.5,32.6,48.9
"Benintendi, Andrew","643217","2021","538","17","97",18,6.7,".276",".442",".324",".328",".331",38.5,8.9,43.2,"98.80441545","93.810618421",30.1,22.5,52.5
"Kiner-Falefa, Isiah","643396","2021","677","8","90",13.3,4.1,".271",".357",".312",".293",".292",31.6,1.8,28.8,"96.328326447","92.167027033",30.7,14.5,46.5
"Albies, Ozzie","645277","2021","686","30","128",18.7,6.9,".259",".488",".310",".336",".329",37,9.3,37.2,"98.68556664","93.56121501",34.1,24.9,56.8
"Devers, Rafael","646240","2021","664","38","143",21.5,9.3,".279",".538",".352",".373",".394",35.2,15,51.8,"104.101831156","96.761008486",32.4,27.7,53.6
"Urías, Luis","649966","2021","570","23","116",20.4,11.1,".249",".445",".345",".340",".333",34.9,9.3,40.5,"99.110538783","93.797357825",25.3,22.8,46.3
"Torres, Gleyber","650402","2021","516","9","104",20.2,9.7,".259",".366",".331",".307",".331",37.1,7.8,35.7,"98.748265196","93.463817961",22.7,26.3,46.7
"Díaz, Yandy","650490","2021","541","13","85",15.7,12.8,".256",".387",".353",".325",".332",28.9,7,40.6,"101.639064531","95.019968229",18.9,19.3,42.6
"Chapman, Matt","656305","2021","622","27","202",32.5,12.9,".210",".403",".314",".311",".321",32.1,13.7,41.7,"101.114826012","94.75382",22.9,32.7,44.6
"Mullins II, Cedric","656775","2021","675","30","125",18.5,8.7,".291",".518",".360",".372",".344",35.7,8.1,39.4,"99.369452076","93.977727373",27.7,20.4,46.3
"Smith, Pavin","656976","2021","545","11","106",19.4,7.7,".267",".404",".328",".318",".317",33.6,5.1,42.7,"100.06822449","94.188626913",23.8,17.3,42.1
"Verdugo, Alex","657077","2021","604","13","96",15.9,8.4,".289",".426",".351",".334",".340",34.7,7.1,43,"100.313736106","94.480309357",26.5,17.7,44.7
"Moncada, Yoán","660162","2021","616","14","157",25.5,13.6,".263",".412",".375",".347",".353",40,8.2,41.2,"100.949227444","94.870101083",23.6,28.1,42.6
"Ohtani, Shohei","660271","2021","639","46","189",29.6,15,".257",".592",".372",".393",".408",35.4,22.3,53.6,"105.900177151","97.802022297",27.3,35,45.8
"Riley, Austin","663586","2021","662","33","168",25.4,7.9,".303",".531",".367",".379",".366",36.5,13.3,45.6,"102.871134252","95.650249087",31.1,28.3,50.2
"Mountcastle, Ryan","663624","2021","586","33","161",27.5,7,".255",".487",".309",".335",".326",38.9,11.8,39.7,"100.499725842","94.394270947",38.2,31.6,55.1
"Tucker, Kyle","663656","2021","567","30","90",15.9,9.3,".294",".557",".359",".383",".396",42,11.6,47.5,"100.838759238","95.0535942",26.4,20.3,52.5
"India, Jonathan","663697","2021","631","21","141",22.3,11.3,".269",".459",".376",".363",".352",33.6,9.6,38.6,"99.492120758","93.903783494",21.9,25.1,39
"Grisham, Trent","663757","2021","527","15","119",22.6,10.2,".242",".413",".327",".320",".309",31,5.2,36.8,"99.288052118","93.873059115",16.8,21.7,40.5
"Lowe, Nathaniel","663993","2021","642","18","162",25.2,12.5,".264",".415",".357",".337",".323",31.4,9.5,45.5,"101.920030352","95.281020854",22.9,23.5,44.7
"Happ, Ian","664023","2021","535","25","156",29.2,11.6,".226",".434",".323",".328",".317",30.8,10.9,41.3,"100.682785163","94.566082557",23.1,32.3,43.9
"France, Ty","664034","2021","650","18","106",16.3,7.1,".291",".445",".368",".353",".346",35.9,6.8,38.9,"99.630842766","93.91855583",30,19.1,50.3
"Lowe, Brandon","664040","2021","615","39","167",27.2,11.1,".247",".523",".340",".363",".360",37.2,14,43.1,"100.943196413","94.724953913",29.8,32.8,52.5
"Fletcher, David","664058","2021","665","2","60",9,4.7,".262",".324",".297",".273",".280",30.4,0,15.7,"92.661183488","90.514600036",29.2,9.5,46.5
"Straw, Myles","664702","2021","638","4","121",19,10.5,".271",".348",".349",".311",".303",42.6,1.3,26.2,"95.725614253","91.886357172",19.1,13.5,40.4
"Walsh, Jared","665120","2021","585","29","152",26,8.2,".277",".509",".340",".357",".326",33.6,11.3,41.3,"101.660333632","94.949250264",31.6,26,49.3
"Tatis Jr., Fernando","665487","2021","546","42","153",28,11.4,".282",".611",".364",".403",".407",33.1,21.3,55.6,"105.698422927","97.793088537",29,34.8,51.5
"Guerrero Jr., Vladimir","665489","2021","698","48","110",15.8,12.3,".311",".601",".401",".419",".421",33.7,15.1,55.2,"106.811861538","98.446351968",24.5,27.8,47.3
"Soto, Juan","665742","2021","654","29","93",14.2,22.2,".313",".534",".465",".420",".429",29.7,13.3,52.7,"104.58028599","97.062348402",12.2,20,35
"Chisholm Jr., Jazz","665862","2021","507","18","145",28.6,6.7,".248",".425",".303",".312",".307",29,9,42,"100.832046938","94.723985799",31,29.7,47.2
"Bichette, Bo","666182","2021","690","29","137",19.9,5.8,".298",".484",".343",".354",".355",33.5,9.9,47.5,"102.637648103","95.817675415",38.1,22.3,57.8
"Carlson, Dylan","666185","2021","619","18","152",24.6,9.2,".266",".437",".343",".336",".322",40.6,7,31.1,"97.425225408","92.83641898",23.9,27.9,45
"García, Adolis","666969","2021","622","31","194",31.2,5.1,".243",".454",".286",".314",".299",29.4,11.5,45.5,"101.116772974","95.023074923",35.7,34.2,54.1
"Gurriel Jr., Lourdes","666971","2021","541","21","102",18.9,5.9,".276",".466",".319",".333",".339",35.8,9.6,43,"100.4470094","94.556565915",34.3,24.2,50.9
"Arozarena, Randy","668227","2021","604","20","170",28.1,9.3,".274",".459",".356",".350",".304",29.7,8.2,42.3,"101.268214833","94.942033565",24.8,32.4,44.2
"Reynolds, Bryan","668804","2021","646","24","119",18.4,11.6,".302",".522",".390",".385",".386",39.9,10.4,40.8,"100.899979412","94.776504943",24.8,23.9,48.9
"Rojas, Josh","668942","2021","550","11","137",24.9,10.5,".264",".411",".341",".327",".295",40.7,4.8,31.1,"97.144273046","92.673279109",21.2,23.5,42.2
"Edman, Tommy","669242","2021","691","11","95",13.7,5.5,".262",".387",".308",".301",".316",31.5,4.2,35.1,"98.07999625","93.108010092",28.2,14.9,47.4
"Solak, Nick","669256","2021","511","11","107",20.9,6.7,".242",".362",".314",".299",".299",29.3,6.5,33.5,"98.209109143","93.137323639",30,24.8,46
"Hays, Austin","669720","2021","529","22","107",20.2,5.3,".256",".461",".308",".328",".316",32.2,9.1,39.2,"99.72384466","93.967000942",29.5,24.6,46.4
"Lopez, Nicky","670032","2021","565","2","74",13.1,8.7,".300",".378",".365",".329",".283",27.6,0.7,26.9,"95.857798365","91.988841157",24.5,15.4,45.1
"Alvarez, Yordan","670541","2021","598","33","145",24.2,8.4,".277",".531",".346",".369",".389",37.2,15.9,54.2,"104.437748426","97.123948655",26.3,22.7,43.1
"Cruz Jr., Nelson","443558","2022","507","10","119",23.5,9.7,".234",".337",".313",".292",".320",28,9.3,46.1,"102.29838061","95.468978262",31.1,32,50.8
"Blackmon, Charlie","453568","2022","577","16","109",18.9,5.5,".264",".419",".314",".317",".301",36.7,4.4,30.6,"97.426435333","92.732128429",32,21.4,51.5
"McCutchen, Andrew","457705","2022","580","17","124",21.4,9.8,".237",".384",".316",".309",".325",36.2,8.6,40,"99.92693269","94.143160838",20.8,24.2,44.9
"Turner, Justin","457759","2022","532","13","89",16.7,9.4,".278",".438",".350",".343",".339",40.6,8,40.6,"99.002545648","93.736858523",26.7,20.3,48.2
"Andrus, Elvis","462101","2022","577","17","92",15.9,6.8,".249",".404",".303",".310",".293",29.1,4.5,34.8,"98.336003699","93.236647643",29.4,21.4,45.6
"Santana, Carlos","467793","2022","506","19","88",17.4,14,".202",".376",".316",".308",".352",31.6,9.3,44.9,"100.993708488","94.851060233",21.7,21.3,42.6
"Gurriel, Yuli","493329","2022","584","8","73",12.5,5.1,".242",".360",".288",".285",".271",30.3,1.9,35.6,"98.291200127","93.270425297",34.9,14.3,48.5
"Rojas, Miguel","500743","2022","507","6","61",12,5.1,".236",".323",".283",".268",".293",33.1,1.9,27.1,"96.249960631","92.126001845",30.4,15.5,47.9
"Escobar, Eduardo","500871","2022","542","20","129",23.8,7.4,".240",".430",".295",".311",".314",38.7,9.4,37.6,"99.290072903","93.799689784",34,27.7,52.4
"Pham, Tommy","502054","2022","622","17","167",26.8,9,".236",".374",".312",".304",".311",33.2,7.9,48.5,"102.514437436","95.778101436",21.6,26,42
"Martinez, J.D.","502110","2022","596","16","145",24.3,8.7,".274",".448",".341",".343",".349",42,12.5,41.7,"100.92394699","94.707836352",31.9,30.1,51.9
"Goldschmidt, Paul","502671","2022","651","35","141",21.7,12.1,".317",".578",".404",".419",".367",31.8,11.6,47.4,"102.244608246","95.440152299",25.1,26.8,41.7
"Altuve, Jose","514888","2022","604","28","87",14.4,10.9,".300",".533",".387",".397",".354",35.4,7.7,29.7,"97.300246419","92.671072541",28.6,16.2,44.3
"Hernández, César","514917","2022","617","1","114",18.5,7.3,".248",".318",".311",".283",".290",33.3,2.4,29.7,"96.449267051","92.257329931",25.9,20.4,47.5
"Marte, Starling","516782","2022","505","16","97",19.2,5.1,".292",".468",".347",".355",".336",38.5,6.8,33.9,"99.153544837","93.595179373",32.8,24,49.8
"Donaldson, Josh","518626","2022","546","15","148",27.1,9.9,".222",".374",".308",".302",".299",34.8,9.8,43.3,"100.977600417","94.867949761",29.3,33.2,47.3
"Freeman, Freddie","518692","2022","708","21","102",14.4,11.9,".325",".511",".407",".393",".403",42.9,9.9,47.8,"100.761588016","95.094269494",27.3,19.5,49.3
"LeMahieu, DJ","518934","2022","541","12","71",13.1,12.4,".261",".377",".357",".329",".344",32.8,5.3,41.1,"99.499628485","94.048075494",24.5,15.7,39.5
"Rizzo, Anthony","519203","2022","548","32","101",18.4,10.6,".224",".480",".338",".352",".349",34.2,10.9,41,"99.618112951","94.120579288",29.7,22.8,46.1
"Flores, Wilmer","527038","2022","602","19","103",17.1,9.8,".229",".394",".316",".312",".310",35.7,6.3,35.4,"97.672013814","92.963528089",26.6,18.9,45.6
"Ozuna, Marcell","542303","2022","507","23","122",24.1,6.1,".226",".413",".274",".298",".337",31.8,13.1,43.8,"101.775141886","95.035047714",33.4,28.7,49.4
"Aguilar, Jesús","542583","2022","507","16","119",23.5,5.5,".235",".379",".281",".288",".298",39.7,6.9,36,"98.459753543","93.301003066",36.3,27,49.5
"Cron, C.J.","543068","2022","632","29","164",25.9,6.8,".257",".468",".315",".335",".320",36.8,10.8,42.3,"101.410198894","94.867484771",33.2,24.3,47.7
"Semien, Marcus","543760","2022","724","26","120",16.6,7.3,".248",".429",".304",".317",".306",32.4,6.8,34.9,"97.838624343","93.00847117",24.8,20.6,47.2
"Springer III, George","543807","2022","583","25","100",17.2,9.3,".267",".472",".342",".352",".342",31.8,8.4,42.3,"101.320507081","94.768491799",25.6,28.2,50.9
"Grichuk, Randal","545341","2022","538","19","127",23.6,4.5,".259",".425",".299",".315",".281",27.3,6.8,43.6,"101.601495926","95.066145714",32.7,24.7,50.6
"Abreu, José","547989","2022","679","15","110",16.2,9.1,".304",".446",".378",".361",".373",34.5,9.5,51.8,"102.953606518","96.20270568",29.8,23.2,47.3
"Suárez, Eugenio","553993","2022","629","31","196",31.2,11.6,".236",".459",".332",".344",".339",36.4,14.8,43.5,"100.691818466","94.681885812",21.5,33.1,41.8
"Urshela, Gio","570482","2022","551","13","96",17.4,7.4,".285",".429",".338",".332",".323",38.6,7,37.6,"99.120552402","93.736875907",36.1,21.4,53.1
"Schoop, Jonathan","570731","2022","510","11","107",21,3.7,".202",".322",".239",".245",".268",29.1,4.8,38.6,"99.967628556","93.993791257",36.8,28.2,55.5
"Arenado, Nolan","571448","2022","620","30","72",11.6,8.4,".293",".533",".358",".381",".339",35.4,8.2,38.9,"99.558566721","93.952810862",32.6,19.1,48.4
"Farmer, Kyle","571657","2022","583","14","99",17,5.7,".255",".386",".315",".309",".311",37.7,4.4,33.8,"97.050252093","92.534027326",36.3,19.2,50.3
"Muncy, Max","571970","2022","565","21","141",25,15.9,".196",".384",".329",".318",".339",34.3,13.4,45.6,"100.488456196","94.680756043",16.5,26.1,38.6
"Pollock, AJ","572041","2022","527","14","98",18.6,6.1,".245",".389",".292",".297",".317",32.9,9.4,42,"100.414319188","94.34853632",34,24.7,53.6
"Voit III, Luke","572228","2022","568","22","179",31.5,9.7,".226",".402",".308",".311",".322",34.6,14.7,44.3,"101.411871585","94.98573844",30.6,37.6,52
"Walker, Christian","572233","2022","667","36","131",19.6,10.3,".242",".477",".327",".346",".359",33.3,11.5,44,"101.466371179","95.00141326",23.1,24.6,44.7
"Yastrzemski, Mike","573262","2022","558","17","141",25.3,10.9,".214",".392",".305",".307",".314",36.2,11.1,42.5,"99.830966069","94.251098237",22.2,22.5,42.9
"Canha, Mark","592192","2022","542","13","97",17.9,8.9,".266",".403",".367",".343",".323",32.2,4.9,36.6,"98.317698315","93.261380654",24.3,22.1,42.9
"Castellanos, Nick","592206","2022","558","13","130",23.3,5.2,".263",".389",".305",".304",".302",36.9,6.6,35.1,"98.393032843","93.293370431",39.6,32.2,57
"Drury, Brandon","592273","2022","568","28","126",22.2,6.7,".263",".492",".320",".350",".316",34.8,10.4,42.2,"100.586892132","94.438998321",30.1,21.5,45.9
"Judge, Aaron","592450","2022","696","62","175",25.1,15.9,".311",".686",".425",".458",".463",39,26.5,61.8,"107.110072714","99.053359221",22.9,29.8,42.7
"Machado, Manny","592518","2022","644","32","133",20.7,9.8,".298",".531",".366",".382",".341",36.7,9.8,49,"102.622706786","95.790495526",30.7,24.9,50.8
"Realmuto, J.T.","592663","2022","562","22","119",21.2,7.3,".276",".478",".342",".354",".351",35.6,11.3,47.2,"101.252893641","95.157569177",31,25.7,49
"Renfroe, Hunter","592669","2022","522","29","121",23.2,7.5,".255",".492",".315",".347",".323",32.7,10.9,43.6,"101.645981292","95.173188394",31.8,27,47.8
"Yelich, Christian","592885","2022","671","14","162",24.1,13.1,".252",".383",".355",".328",".339",30.3,8.2,48.6,"102.984892126","96.020852446",23.2,25,43.2
"Merrifield, Whit","593160","2022","550","11","85",15.5,6.9,".250",".375",".298",".294",".288",37.9,4.2,31.1,"96.383459857","92.27510481",29.8,19.4,50.9
"Bogaerts, Xander","593428","2022","631","15","118",18.7,9,".307",".456",".377",".363",".323",30.3,6.5,39.5,"99.97943964","94.08380455",29.2,24.8,45.7
"Profar, Jurickson","595777","2022","658","15","103",15.7,11.1,".243",".391",".331",".320",".315",34.7,4,34.3,"97.859468559","92.98708518",23.7,18.7,43.6
"Báez, Javier","595879","2022","590","17","147",24.9,4.4,".238",".393",".278",".291",".281",29.7,8,38,"99.689131182","93.890376232",47.5,35.8,55.8
"Lindor, Francisco","596019","2022","706","26","133",18.8,8.4,".270",".449",".339",".342",".331",29.2,8.3,41.3,"99.740565418","94.14308743",29.9,22.9,47.8
"Bell, Josh","605137","2022","647","17","102",15.8,12.5,".266",".422",".362",".344",".349",30.7,7.2,40.8,"100.551357456","94.511584791",24.9,21.7,45.3
"Betts, Mookie","605141","2022","639","35","104",16.3,8.6,".269",".533",".340",".373",".344",36.2,9.7,44.9,"99.954466043","94.497072751",22.2,16.5,44.2
"Hernández, Teoscar","606192","2022","535","25","152",28.4,6.4,".267",".491",".316",".348",".351",36.3,15,53.3,"103.420419483","96.496717867",30.3,35.1,48.8
"Marte, Ketel","606466","2022","558","12","101",18.1,9.9,".240",".407",".321",".317",".315",31.6,6.1,41.9,"101.202754619","94.845027056",28.1,20.7,46.1
"Nimmo, Brandon","607043","2022","673","16","116",17.2,10.5,".274",".433",".367",".353",".338",28.1,7,39.8,"100.251301732","94.354698482",21.2,19.6,43.8
"Turner, Trea","607208","2022","708","21","131",18.5,6.4,".298",".466",".343",".350",".335",35.3,7.6,41.6,"100.188198893","94.238854962",33.1,26.3,51.2
"Ramírez, José","608070","2022","685","29","82",12,10.1,".280",".514",".355",".363",".320",33.7,6.6,36.9,"98.871944811","93.503434175",28.7,15.1,46.3
"Bregman, Alex","608324","2022","656","23","77",11.7,13.3,".259",".454",".366",".358",".350",36.2,7.3,37.8,"98.378645333","93.364139021",17.8,14.9,40.3
"Seager, Corey","608369","2022","663","33","103",15.5,8.7,".245",".455",".317",".331",".372",38.4,10.5,45.5,"101.598305628","95.219542252",30.5,26.5,54.5
"Winker, Jesse","608385","2022","547","14","103",18.8,15.4,".219",".344",".344",".313",".345",32,7.6,34.3,"98.674499266","93.339254492",18.8,19.9,43.3
"Swanson, Dansby","621020","2022","696","25","182",26.1,7,".277",".447",".329",".337",".337",37,10.8,46.3,"100.839209567","94.810341952",26.4,30.7,49.4
"Correa, Carlos","621043","2022","590","22","121",20.5,10.3,".291",".467",".366",".362",".363",35.3,11.4,44.7,"101.992873251","95.284200765",26.9,22,44.4
"Ward, Taylor","621493","2022","564","23","120",21.3,10.6,".281",".473",".360",".362",".361",41.8,12.4,42.9,"100.184571947","94.439550026",20.6,22.2,41.4
"Wisdom, Patrick","621550","2022","534","25","183",34.3,9.9,".207",".426",".298",".316",".295",29.8,14.2,46.3,"102.164032394","95.695873993",26.4,36.4,48.1
"Olson, Matt","621566","2022","699","34","170",24.3,10.7,".240",".477",".325",".344",".347",33.8,13.6,50.9,"103.665099911","96.545680491",28.5,28.9,49.5
"Mateo, Jorge","622761","2022","533","13","147",27.6,5.1,".221",".379",".267",".281",".272",35.5,6,32.7,"98.63578407","93.337279593",36.6,30.9,53.9
"Santander, Anthony","623993","2022","647","33","122",18.9,8.5,".240",".455",".318",".336",".352",33.5,11.6,43.3,"101.330998114","94.979132939",32.5,21.5,47.7
"Alonso, Pete","624413","2022","685","40","128",18.7,9.8,".271",".518",".352",".366",".353",34.5,12.3,44.8,"102.849215397","95.616516548",33.5,24.2,49.9
"Frazier, Adam","624428","2022","602","3","73",12.1,7.6,".238",".311",".301",".274",".297",37.7,1.5,24.5,"95.048135872","91.524067936",28.8,14.4,48.7
"Cronenworth, Jake","630105","2022","684","17","131",19.2,10.2,".239",".390",".332",".318",".303",32.3,5.6,34.1,"97.917362826","93.091918039",21.6,18,41.8
"Bellinger, Cody","641355","2022","550","19","150",27.3,6.9,".210",".389",".265",".284",".278",34.4,8.3,38.1,"98.149983833","93.243694234",31.7,27.2,49.9
"Crawford, J.P.","641487","2022","603","6","80",13.3,11.3,".243",".336",".339",".306",".315",32.4,2,29.7,"96.663647706","92.35483867",20.5,14.3,41.3
"Mancini III, Trey","641820","2022","587","18","135",23,9,".239",".391",".319",".312",".327",39.6,9.8,40.4,"100.078586134","94.256654381",30.1,27.4,48.1
"McMahon, Ryan","641857","2022","597","20","158",26.5,10.1,".246",".414",".327",".326",".330",36.4,10.4,46.5,"102.094383676","95.689199432",25.4,28.2,45.2
"Tellez, Rowdy","642133","2022","599","35","121",20.2,10.4,".219",".461",".306",".327",".349",31.4,12.9,46,"102.553838927","95.690567213",27,23.8,43.5
"Rosario, Amed","642708","2022","670","11","111",16.6,3.7,".283",".403",".312",".311",".310",31.1,4.5,38.3,"99.690201132","93.991990529",40,21,53.1
"Adames, Willy","642715","2022","617","31","166",26.9,7.9,".238",".458",".298",".325",".323",36.4,13,43.6,"100.099002736","94.300793591",29.8,28.2,49.6
"Estrada, Thairo","642731","2022","541","14","89",16.5,6.1,".260",".400",".322",".317",".299",31.6,4.4,31.1,"97.092146345","92.54814231",32.3,19.7,49.2
"Benintendi, Andrew","643217","2022","521","5","77",14.8,10,".304",".399",".373",".342",".334",39.2,5.1,38.7,"98.21078057","93.391636347",22.7,20.7,48.2
"Kemp, Tony","643393","2022","558","7","69",12.4,8.1,".235",".334",".307",".287",".267",33.9,1.6,14.9,"93.050155144","90.545713639",29.4,13.1,48.9
"Kiner-Falefa, Isiah","643396","2022","531","4","72",13.6,6.6,".261",".327",".314",".285",".290",29.6,1.2,30.1,"96.614692718","92.355143236",30.8,11.2,44.7
"McNeil, Jeff","643446","2022","589","9","61",10.4,6.8,".326",".454",".382",".365",".323",39,2.7,30.2,"96.275278692","92.172015654",29.2,15.9,53.8
"Devers, Rafael","646240","2022","614","27","114",18.6,8.1,".295",".521",".358",".373",".361",33.1,11.5,50.9,"103.784239231","96.704402472",36.2,28.1,54.6
"Arraez, Luis","650333","2022","603","8","43",7.1,8.3,".316",".420",".375",".350",".333",38.7,3.6,30.2,"96.195004348","92.276757036",24.1,7.1,42.9
"Torres, Gleyber","650402","2022","572","24","129",22.6,6.8,".257",".451",".310",".328",".319",36.2,10.7,45.3,"100.5348042","94.660057845",27.7,27.1,49.6
"Díaz, Yandy","650490","2022","558","9","60",10.8,14,".296",".423",".401",".366",".365",30.7,4.8,49,"103.107838195","96.208559878",19.6,14.3,41.3
"Rengifo, Luis","650859","2022","511","17","79",15.5,3.3,".264",".429",".294",".314",".296",31.1,5.4,33.6,"98.09743639","93.096324743",34.9,21.5,55.7
"Chapman, Matt","656305","2022","621","27","170",27.4,11,".229",".433",".324",".331",".341",34,12.9,51.2,"102.906606237","96.223630699",19.2,28.7,41.7
"Hoskins, Rhys","656555","2022","672","30","169",25.1,10.7,".246",".462",".332",".345",".338",37.3,11.1,44.3,"100.842284953","94.804616643",23.2,25.7,41.9
"Mullins II, Cedric","656775","2022","672","16","126",18.8,7,".258",".403",".318",".315",".288",29.3,4.9,37.3,"98.895231356","93.569582691",29.9,22.2,51.3
"Schwarber, Kyle","656941","2022","669","46","200",29.9,12.9,".218",".504",".323",".355",".375",35.4,20.1,54.4,"104.793857287","97.247555372",21.7,29,40.6
"Thomas, Lane","657041","2022","548","17","132",24.1,7.5,".241",".404",".301",".308",".286",32.6,6.5,34.5,"98.449522283","93.255458474",26.1,21.1,44.1
"Verdugo, Alex","657077","2022","644","11","86",13.4,6.5,".280",".405",".328",".319",".329",37.8,6,38.2,"99.112574241","93.706486823",24.9,15.5,45.3
"Ohtani, Shohei","660271","2022","666","34","161",24.2,10.8,".273",".519",".356",".370",".383",35,16.8,49.8,"103.823624272","96.520363788",28.4,28.1,49.3
"Acuña Jr., Ronald","660670","2022","533","15","126",23.6,9.9,".266",".413",".351",".335",".365",32.8,12.8,49.7,"103.759318129","96.440064282",24.3,24.9,47.9
"Varsho, Daulton","662139","2022","592","27","145",24.5,7.8,".235",".443",".302",".323",".298",33.6,10.2,35.6,"99.211725904","93.6867316",30.5,25.2,50.6
"Hoerner, Nico","663538","2022","517","10","57",11,5.4,".281",".410",".327",".320",".301",32.4,2.6,33.5,"97.678971875","92.920531108",33.8,14.2,49.2
"Riley, Austin","663586","2022","693","38","168",24.2,8.2,".273",".528",".349",".377",".378",37.7,15.7,50.8,"104.398300222","96.785171533",30.1,27.6,51.5
"Mountcastle, Ryan","663624","2022","609","22","154",25.3,7.1,".250",".423",".305",".316",".362",39.5,15,46.3,"101.941494208","95.335163391",37.8,29.8,56.2
"Hayes, Ke'Bryan","663647","2022","560","7","122",21.8,8.6,".244",".345",".314",".294",".303",30.6,3.9,46.8,"102.263213822","95.477046745",27.1,20.7,43.3
"Tucker, Kyle","663656","2022","609","30","95",15.6,9.7,".257",".478",".330",".348",".353",34.4,10.2,42.4,"100.332560357","94.468288036",26.1,19.9,52.7
"Grisham, Trent","663757","2022","524","17","150",28.6,10.9,".184",".341",".284",".280",".296",25.5,8.1,35.5,"99.46593125","93.84436934",20.7,26.2,38.7
"Rodgers, Brendan","663898","2022","581","13","101",17.4,7.9,".266",".408",".325",".321",".326",31.3,7.2,45.9,"101.127645047","94.882864603",27.2,22.7,49.4
"Lowe, Nathaniel","663993","2022","645","27","147",22.8,7.4,".302",".492",".358",".368",".344",34.1,9.9,44.8,"101.963916216","95.317229707",29.2,24.9,52.2
"Happ, Ian","664023","2022","641","17","149",23.2,9,".271",".440",".342",".339",".306",29.2,6.5,40.4,"100.312408396","94.405566288",26.6,27.2,49
"France, Ty","664034","2022","613","20","94",15.3,5.7,".274",".436",".338",".337",".321",34.8,5.4,36.8,"99.035163319","93.565264683",31.9,19.3,52.5
"Straw, Myles","664702","2022","596","0","87",14.6,9.1,".221",".273",".291",".257",".275",34.1,0.7,26.5,"95.486124533","91.784236481",19.6,12.6,40.5
"Bohm, Alec","664761","2022","631","13","110",17.4,4.9,".280",".398",".315",".310",".333",37.7,6.8,43,"100.649873374","94.552579815",31.4,21.1,51.2
"Brown, Seth","664913","2022","555","25","146",26.3,9.2,".230",".444",".305",".323",".338",34.9,13,41.4,"101.723429266","95.001222068",29.1,29.6,48.3
"Peña, Jeremy","665161","2022","558","22","135",24.2,3.9,".253",".426",".289",".309",".300",32.9,9.7,36.7,"99.803563646","93.99255276",37.8,29.7,55.2
"Guerrero Jr., Vladimir","665489","2022","706","32","116",16.4,8.2,".274",".480",".339",".351",".351",27.9,11.2,50.4,"105.507038582","97.328619789",30.5,24.4,49.7
"Soto, Juan","665742","2022","664","27","96",14.5,20.3,".242",".452",".401",".376",".401",28.5,12.4,47.4,"102.236934112","95.653888852",17.2,19.2,35.5
"Giménez, Andrés","665926","2022","557","17","112",20.1,6.1,".297",".466",".371",".364",".326",31.3,6.2,37.8,"99.022592","93.615976351",38.4,26.2,53.7
"Bichette, Bo","666182","2022","697","24","155",22.2,5.9,".290",".469",".333",".347",".334",33.3,9.6,50.3,"102.743171296","96.003278846",35.2,23,55.9
"García, Adolis","666969","2022","657","27","183",27.9,6.1,".250",".456",".300",".324",".322",36.9,12.9,47.4,"102.368780141","95.786867388",37.3,33.5,53.5
"Arozarena, Randy","668227","2022","645","20","156",24.2,7.1,".263",".445",".327",".336",".301",28.2,7.9,41,"101.17822","94.772195116",30.9,28.6,46.1
"Reynolds, Bryan","668804","2022","614","27","141",23,9.1,".262",".461",".345",".349",".329",35.5,7.9,42.9,"100.882578564","94.722792556",31.5,27.7,50.4
"Rojas, Josh","668942","2022","510","9","98",19.2,10.8,".269",".391",".349",".326",".305",33.5,4.5,36.1,"98.050444128","93.265048338",19.9,22.2,41
"Melendez Jr., MJ","669004","2022","534","18","131",24.5,12.4,".217",".393",".313",".310",".332",31,10.4,43.5,"100.595888323","94.716383713",24.1,27.8,44.6
"Murphy, Sean","669221","2022","612","18","124",20.3,9.2,".250",".426",".332",".331",".344",34.7,10.5,41.4,"101.085158756","94.706891435",29.5,24,49.3
"Edman, Tommy","669242","2022","630","13","111",17.6,7.3,".265",".400",".324",".318",".308",31.6,6.2,37.8,"98.931648319","93.598664536",30.6,20.6,47
"Smith, Will","669257","2022","578","24","96",16.6,9.7,".260",".465",".343",".349",".352",36.8,10.3,43,"99.764565096","94.188464255",21.3,19.3,42.6
